coding_score,dsa_score,cs_fundamentals,interview_score,resume_score,problems_solved,problems_attempted,solve_rate,avg_time,hints_used,quiz_average,coding_streak,learning_velocity,topic_mastery_arrays,topic_mastery_trees,topic_mastery_graphs,topic_mastery_dp,topic_mastery_os,target_readiness
75.04512529331242,60.402263333270184,64.3432570184355,51.450764047090516,72.39326320080995,135,183,0.7377049180327869,1440.6475315207563,23,55.77627435188154,12,11.537061048017106,60.833219874406396,55.35167916442091,55.431470275346996,39.68940001001788,65.07902900342192,63.61728802917315
96.67855661256883,71.11377643309694,78.39160670789585,76.40007024266131,93.12622537244557,189,201,0.9402985074626866,632.6167794840958,26,83.49808448272175,20,27.104778148596985,94.17531310458308,70.20909204692143,70.4416849895134,76.54210720999642,82.09973420449367,84.5356449407915
79.0841560605272,77.89706031630217,75.10377833246321,86.35656222344632,94.96876933593937,164,174,0.9425287356321839,698.9280973274659,19,85.81220704438488,43,31.09407658899051,99.0122354948578,85.85631633628843,73.84764168029542,75.08313914111496,77.80003265271125,77.95883540795927
91.19054334179386,94.58751196332092,77.26781707270015,88.23939678901269,88.36738605463887,372,409,0.9095354523227384,908.0796574783997,26,86.68164056807777,31,25.19344073268688,96.43071155779373,70.71427294310026,80.77127596612779,68.7396298946098,77.31678614398561,87.99075258080732
91.92151369589652,75.50463624001111,69.3585802923736,81.32584697451249,97.56927054857428,343,388,0.884020618556701,897.4185528384015,25,86.90094887569815,37,33.9218660876832,90.3347208988013,90.47768315444219,78.67819106422252,61.01962533588795,77.87520687974435,85.3156507984632
43.110089022156025,26.612842384057505,36.02245110599526,38.77347064268695,44.965216649655304,39,59,0.6610169491525424,2831.010421846381,30,53.78807333895027,0,4.9880196471669285,31.709825535608,22.060865268499995,27.401055554864005,5.741518589107026,26.60278616907843,38.384937662252995
19.9367463568506,16.206411656411362,38.203006994567794,28.765733652819435,41.990558111285644,36,106,0.33962264150943394,2672.9294141761125,42,32.90625571876931,0,2.133701752616234,58.94055517329016,22.978461736587345,10.039770662894343,25.942957463127087,36.7905965161504,24.856532784089712
64.63540782230277,68.1579633671962,48.80268586876245,72.67276079573965,69.76338599205064,148,191,0.774869109947644,1546.4562637579243,23,61.15124453109447,7,12.877087308864187,75.64725538847068,53.45106039992599,52.516808621154,51.09095032114486,64.87075943397467,66.19617760934072
64.95957362485353,74.28544199184765,74.46665171412457,52.45173424765886,68.45331681907223,120,170,0.7058823529411765,1876.1957125801193,17,75.20823828121452,9,8.277033488451188,83.07830798351432,67.08800234185422,52.895632969850936,39.091702835929325,69.79740905986998,65.2672549462183
52.40215047133702,54.824291601438695,58.32194212182756,61.379634450859584,74.37024302105634,110,170,0.6470588235294118,1155.9486855950663,17,76.31893433902782,9,6.629364389690461,65.51614861697392,50.879255978115296,45.76854937203238,53.20363052239105,63.04461916787215,60.19853688561597
70.02971659604927,68.72752800834387,73.10304400116307,65.58426900552243,77.44875858455111,85,124,0.6854838709677419,980.9212152541684,9,72.0373374297152,14,8.046255695163307,84.93727902190442,61.46621742874507,58.0554400578613,40.894959371358226,67.75705711226419,67.89554172679004
38.99154547557447,42.96456472388222,38.40543104333376,39.78801493562825,48.41568208262024,27,77,0.35064935064935066,2303.6581054644266,21,45.793269020743665,1,2.798990532984175,37.60747472031473,17.685698272042465,30.511412188223467,16.576755435993242,40.02946488968545,37.497983157407134
69.189236036805,62.11701267772358,46.325303287249675,53.73909838729565,78.05628175838036,85,116,0.7327586206896551,1403.3793152822757,31,65.22015327290225,11,6.618320675862214,69.3306185805412,67.3622886218698,40.15068429802356,40.40481269187011,57.79023538247845,60.024915846093755
92.90715459816727,73.72132762426021,71.1363377950839,89.28128164447229,88.89166676835552,267,324,0.8240740740740741,399.56856325968647,35,85.5110050434786,24,30.337793412929734,82.99834854697548,75.73128488081603,83.05631420982665,78.00091341365186,86.02869082213243,86.49375419361002
49.93625623773188,27.254650916088003,22.385478020924992,27.73089368607132,36.989097609465986,42,103,0.4077669902912621,2514.182977749453,27,44.525063385670485,2,4.099869116405574,47.91755190804016,39.61836995152852,25.703599437328133,28.223978732529623,28.01519522607417,34.858823062279725
94.37651068072351,75.94026097384261,90.99282208696269,75.66646398879017,96.43017293695746,318,353,0.9008498583569405,928.1914243480132,14,94.24070499690112,28,23.400040180314683,88.42237808868163,80.2630696087857,70.78371783000377,63.40927762573646,74.91721395578033,86.74363806547298
37.70514785452308,23.92364056121722,43.03737310791772,36.09256398029201,36.3611750135036,33,60,0.55,2789.158422940604,5,27.23412396605607,2,4.238379095487745,38.934143389971226,28.990099283492928,32.819811125731874,20.61356924159037,28.50561144767195,32.049303495203134
90.9608142227433,84.1108355270375,72.55397176720858,81.91391987007839,83.26875890242566,187,204,0.9166666666666666,681.2371761784345,25,96.78751681107175,21,32.97260540338819,82.78232388286123,72.51986507539716,71.40038829634156,78.15238965156001,84.82407263147054,87.8231232726376
59.54070195990836,46.42482674046967,70.96725188091364,54.244875123391985,78.2685554570357,54,72,0.75,2167.9676719951567,22,75.79845924322615,8,9.073437521701873,70.82895548367993,68.05807653696672,52.31409978785832,36.191152926141385,54.62499243754949,62.153351871679
41.782594842945,26.04724117151891,36.07750355554808,27.193457859248717,43.97465267299955,39,98,0.3979591836734694,3504.076302094777,36,48.30150281826653,0,1.8024955942704066,50.919550181622974,36.19613319318053,17.75353495036588,25.76038102137316,29.297627535600437,32.938473804361124
17.70037316821298,44.93127847908876,34.25936530273424,29.484693351281273,44.77463116311173,24,66,0.36363636363636365,2776.3699252555284,8,53.84063342130784,1,4.638291136861472,42.73578793708512,26.310020246749684,33.09638348877424,20.79994012358084,37.99208951922451,32.761970336498834
94.9277332214131,71.55005045896114,85.76151659119235,77.79974753443526,87.48473422433139,229,271,0.8450184501845018,856.749260184545,21,78.10999821539566,57,29.68516102513687,99.88163309291151,70.27696381485774,83.25433633276691,74.29473289839952,80.85130440202391,83.64671760011362
42.13618640676246,47.06408472072635,36.42454681717989,40.971247841093046,30.60254430036288,28,47,0.5957446808510638,3075.4765524263903,34,36.69876573343541,1,3.588868299354212,49.446903455681365,17.603043973787994,14.554825467232307,11.09384052780035,26.50420374812021,39.78088787170458
71.13277866561512,66.08479846945218,72.01646593719693,65.45315449149007,64.7180035299049,46,59,0.7796610169491526,1321.5711014339424,8,74.5462684116491,2,11.860959915834789,77.24043289461177,59.30826534522804,52.23277020402648,54.54656374684091,59.629008440862336,64.88586162585918
72.7217514638173,64.3352251322921,68.91722061575106,54.76162911148783,61.93791350937003,112,170,0.6588235294117647,1029.1928382856138,21,58.66721559277156,2,5.795071620173955,70.61065653816156,52.51255751334628,49.798804569566244,41.81316582734532,57.41943477720875,63.92305606712882
90.60589259814154,75.15866263103263,79.81961540430474,90.83280144366125,88.56267340740301,321,362,0.8867403314917127,627.9476791258064,1,84.41493318029504,48,28.532589403830784,92.07264199786133,92.91055472918833,66.25055667291394,63.88191507943326,89.73109473380325,83.87779714456003
82.20275364208487,92.08788960268544,67.6696914456904,94.83392146744904,89.73805218069792,357,407,0.8771498771498771,478.6419671448142,26,77.1242921465617,25,28.333050732984358,85.45899989462976,78.53563174010746,76.21947009986536,82.8308170105364,74.73483544712116,85.55863834470605
75.72787996472692,63.272449650630406,69.21942902307157,59.59687383585694,66.79607437094035,72,111,0.6486486486486487,2359.9305749087735,24,55.464483230939656,2,5.089127841717489,64.7157877528997,62.23185956154036,36.64717848288082,41.71275124799561,66.56458160934872,64.39765206848196
61.91401256491518,71.15629141196564,56.856769521673996,58.33492819424084,63.463376925568234,54,70,0.7714285714285715,958.4585459526346,10,74.86893538772878,6,13.99426822173847,79.77051642036443,59.54968802375897,51.73675009796498,38.14610227062319,64.35571535819156,60.66813611735757
50.19095846007148,63.83615342808316,69.30888083089037,64.76920148941207,65.617841916918,108,134,0.8059701492537313,1306.2540565434988,10,55.1996678122051,4,11.230931273139058,64.69983299074211,50.248918006225296,51.73144709268417,52.898852124299566,53.97610617748104,62.113649271801805
63.862588599808376,57.9580027009043,57.309168406797454,62.61561707329244,64.17239154663437,110,133,0.8270676691729323,994.6034328961964,41,60.237070408794,7,5.9497750804984,68.37983587930121,47.86051700390057,55.85572058422423,42.40742729100704,65.53154389813874,60.222278706510735
57.91176956413665,50.427924442262686,65.0310527124793,64.49979392587792,71.2110473245857,140,195,0.717948717948718,1588.7963726700327,34,68.13614431761128,8,6.419390240582613,68.92706919284757,46.695584299279716,40.980780486498254,46.410021330338665,50.310757807431166,64.1718432412742
60.345404261744534,57.69718324470559,61.91676338487798,73.76704842017706,57.72151116616638,116,167,0.6946107784431138,2323.64563339264,30,59.61234345388247,12,9.680816210850985,76.1240942686299,58.89086893012424,50.85220144035296,51.84998563844736,68.65765423719023,59.88890767094529
97.24181133089137,71.34338676310699,80.14386794913584,89.369078946451,95.52752848068522,162,201,0.8059701492537313,942.9696872639385,18,84.12073468576915,52,31.901802454904985,83.14546416359431,77.74469648022747,72.25113829906093,81.78535085477137,86.81757485522245,84.72211514884022
44.54184582846024,17.364178320879525,32.695181876647695,34.712676193244356,45.01905887844734,12,22,0.5454545454545454,2728.6479395295037,8,31.2615849137879,1,5.726824457405634,30.593470682407098,17.823044736438476,29.12414229659308,9.334845872240525,23.12074332684509,32.65437210258207
36.151597680740664,23.9385344720069,34.40596967818253,38.24355048101215,41.05171842538755,25,42,0.5952380952380952,2748.607145197555,29,31.92925070744015,0,5.17092842561913,40.47096207018046,34.9296151598479,23.32969575852737,8.976273215073528,37.19793192715706,31.40807425028691
29.972663420636287,12.329305276801342,31.43807581308731,26.82804593686177,55.157536013525046,26,53,0.49056603773584906,3051.8855663539416,13,35.05950130174949,1,1.5222672735769147,31.419085980105653,11.350534556593997,15.421842380594864,19.47977790913346,34.15577446205137,25.812755343884504
69.24994642753033,46.700269960094175,48.29337724374515,70.31406775977183,60.82378154059079,119,168,0.7083333333333334,1942.1829543465967,11,72.83459641351475,5,6.863200101929527,84.1134064554556,47.366287760050945,54.224990294923956,32.163980596082716,53.58547769202788,62.18049831986059
90.43289560599726,74.16510674334151,65.23351910806902,90.05963234592234,81.91462699493438,387,420,0.9214285714285714,389.75358346803114,39,89.66627306141758,29,12.998135107306899,86.9695595159131,74.47949186563307,81.17675415647184,71.60680923310849,82.38294117334772,84.0083156159692
67.2981771818548,49.12846743144241,46.11841911326869,69.96199586136859,72.89615610879792,89,135,0.6592592592592592,2148.7385550842164,11,61.35228466828786,3,12.93456064715753,65.3044613777227,63.46062753107208,58.709610656815414,30.34359586727393,61.00909827946995,58.02389957828293
